As At Date	Active cases	Cluster name	Cluster Category
2021-12-13 00:00:00.000	14	3646 Mornington Bay Care Community Mount Martha	Aged Care
2021-12-27 00:00:00.000	14	Warburton Lodge Warburton	Aged Care
2021-12-26 00:00:00.000	14	Warbuton Lodge Warbuton	Aged Care
2021-12-20 00:00:00.000	14	Cardinia Waters Retirement Village Pakenham	Aged Care
2021-11-05 00:00:00.000	14	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-10-25 00:00:00.000	14	4518 Regis Aged Care Fawkner	Aged Care
2021-12-06 00:00:00.000	14	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-11-13 00:00:00.000	14	3825 TLC Forest Lodge Residential Aged Care Frankston North	Aged Care
2021-11-12 00:00:00.000	14	3825 TLC Forest Lodge Residential Aged Care Frankston North	Aged Care
2021-11-06 00:00:00.000	14	3633 Lifeview Emerald Glades Aged Care Emerald	Aged Care
2021-12-23 00:00:00.000	14	4295 Hope Aged Care Sunshine West	Aged Care
2021-12-24 00:00:00.000	14	4295 Hope Aged Care Sunshine West	Aged Care
2021-12-18 00:00:00.000	14	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-28 00:00:00.000	14	4295 Hope Aged Care Sunshine West	Aged Care
2021-12-27 00:00:00.000	14	4295 Hope Aged Care Sunshine West	Aged Care
2021-11-07 00:00:00.000	14	3633 Lifeview Emerald Glades Aged Care Emerald	Aged Care
2021-10-15 00:00:00.000	14	4518 Regis Aged Care Fawkner	Aged Care
2021-12-04 00:00:00.000	14	3323 Villa Maria Catholic Homes St Bernadette'sAged Care Sunshine North	Aged Care
2021-12-04 00:00:00.000	14	3939 Bupa Aged Care Eastwood	Aged Care
2022-01-06 00:00:00.000	14	3516 The Alexander Aged Care Centre	Aged Care
2021-12-03 00:00:00.000	14	3939 Bupa Aged Care Eastwood	Aged Care
2021-10-21 00:00:00.000	14	3652 Regis Aged Care Dandenong North	Aged Care
2021-11-30 00:00:00.000	14	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-10-09 00:00:00.000	14	3175 The Bays Aged Care Facility Hastings	Aged Care
2021-11-30 00:00:00.000	14	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-10-11 00:00:00.000	14	4075 Ferndale Gardens Aged Care Services Bayswater North	Aged Care
2021-11-02 00:00:00.000	14	3528 Ottoman Village Aged Care Broadmeadows	Aged Care
2021-12-03 00:00:00.000	14	3323 Villa Maria Catholic Homes St Bernadette'sAged Care Sunshine North	Aged Care
2021-12-10 00:00:00.000	14	4314 Estia Health Ardeer	Aged Care
2021-12-01 00:00:00.000	14	3323 Villa Maria Catholic Homes St Bernadette'sAged Care Sunshine North	Aged Care
2021-11-29 00:00:00.000	14	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-05 00:00:00.000	14	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-12-11 00:00:00.000	14	Estia Health Ardeer	Aged Care
2021-12-02 00:00:00.000	14	Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-10-29 00:00:00.000	13	3600 Belvedere Aged Care Noble Park	Aged Care
2021-12-22 00:00:00.000	13	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-24 00:00:00.000	13	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-10-28 00:00:00.000	13	3600 Belvedere Aged Care Noble Park	Aged Care
2021-12-15 00:00:00.000	13	3564 Waverley Valley Aged Care Glen Waverley	Aged Care
2021-10-27 00:00:00.000	13	3153 Sacred Heart Community St Kilda Tier 1A	Aged Care
2021-11-02 00:00:00.000	13	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-11-28 00:00:00.000	13	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-11-07 00:00:00.000	13	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-11-04 00:00:00.000	13	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-11-06 00:00:00.000	13	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-11-08 00:00:00.000	13	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-11-01 00:00:00.000	13	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-11-03 00:00:00.000	13	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-12-23 00:00:00.000	13	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-21 00:00:00.000	13	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-11-03 00:00:00.000	13	3652 Regis Aged Care Dandenong North	Aged Care
2021-11-03 00:00:00.000	13	3528 Ottoman Village Aged Care Broadmeadows	Aged Care
2021-12-21 00:00:00.000	13	3564 Waverley Valley Aged Care Glen Waverley	Aged Care
2021-11-03 00:00:00.000	13	3035 Campbell Place Aged Care Glen Waverley	Aged Care
2021-10-26 00:00:00.000	13	4518 Regis Aged Care Fawkner	Aged Care
2021-12-19 00:00:00.000	13	Cardinia Waters Retirement Village Pakenham	Aged Care
2021-11-27 00:00:00.000	13	3323 Villa Maria Catholic Homes St Bernadette'sAged Care Sunshine North	Aged Care
2021-12-20 00:00:00.000	13	3564 Waverley Valley Aged Care Glen Waverley	Aged Care
2021-11-27 00:00:00.000	13	3321 Rochester and Elmore District HealthService Yalunkan Aged Care Hostel Rochester	Aged Care
2021-11-29 00:00:00.000	13	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-12-27 00:00:00.000	13	4314 Estia Health Ardeer	Aged Care
2021-11-29 00:00:00.000	13	3321 Rochester and Elmore District Health Service Yalunkan Aged Care Hostel Rochester	Aged Care
2021-12-17 00:00:00.000	13	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-10-16 00:00:00.000	13	4518 Regis Aged Care Fawkner	Aged Care
2021-11-22 00:00:00.000	13	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-11-05 00:00:00.000	13	3035 Campbell Place Aged Care Glen Waverley	Aged Care
2021-11-23 00:00:00.000	13	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-10-17 00:00:00.000	13	3175 The Bays Aged Care Facility Hastings	Aged Care
2021-12-20 00:00:00.000	13	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-11-19 00:00:00.000	13	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-10-14 00:00:00.000	13	4518 Regis Aged Care Fawkner	Aged Care
2021-11-06 00:00:00.000	13	3035 Campbell Place Aged Care Glen Waverley	Aged Care
2021-12-19 00:00:00.000	13	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-11-17 00:00:00.000	13	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-11-04 00:00:00.000	13	3035 Campbell Place Aged Care Glen Waverley	Aged Care
2021-10-15 00:00:00.000	13	3980 Arcare Keysborough Aged Care Keysborough	Aged Care
2021-12-13 00:00:00.000	13	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-11-08 00:00:00.000	13	3633 Lifeview Emerald Glades Aged Care Emerald	Aged Care
2022-01-09 00:00:00.000	13	4314 Estia Health Altona Meadows	Aged Care
2022-01-05 00:00:00.000	13	3641 Calvary The Regent Mount Waverley	Aged Care
2021-11-18 00:00:00.000	13	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-11-14 00:00:00.000	12	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-11-09 00:00:00.000	12	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-12-21 00:00:00.000	12	4479 Whittlesea Lodge Whittlesea	Aged Care
2021-11-13 00:00:00.000	12	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-12-22 00:00:00.000	12	4479 Whittlesea Lodge Whittlesea	Aged Care
2021-11-12 00:00:00.000	12	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-11-10 00:00:00.000	12	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-11-21 00:00:00.000	12	3376 Royal Freemasons Coppin Centre Melbourne	Aged Care
2021-10-07 00:00:00.000	12	3535 Opal Meadow Heights Aged Care Community Meadow Heights	Aged Care
2021-12-16 00:00:00.000	12	3647 Aurrum Aged Care Reservoir	Aged Care
2021-12-28 00:00:00.000	12	3749 Rosebrook - McKenzie Aged Care Rosebud	Aged Care
2021-12-15 00:00:00.000	12	3647 Aurrum Aged Care Reservoir	Aged Care
2021-12-28 00:00:00.000	12	4314 Estia Health Ardeer	Aged Care
2021-12-20 00:00:00.000	12	3647 Aurrum Aged Care Reservoir	Aged Care
2021-12-14 00:00:00.000	12	3647 Aurrum Aged Care Reservoir	Aged Care
2021-12-14 00:00:00.000	12	3564 Waverley Valley Aged Care Glen Waverley	Aged Care
2021-11-05 00:00:00.000	12	3652 Regis Aged Care Dandenong North	Aged Care
2021-11-05 00:00:00.000	12	3528 Ottoman Village Aged Care Broadmeadows	Aged Care
2021-11-07 00:00:00.000	12	3035 Campbell Place Aged Care Glen Waverley	Aged Care
2021-11-04 00:00:00.000	12	3528 Ottoman Village Aged Care Broadmeadows	Aged Care
2021-11-04 00:00:00.000	12	3652 Regis Aged Care Dandenong North	Aged Care
2021-10-28 00:00:00.000	12	3961 Heritage Water Gardens Aged Care FacilitySydenham	Aged Care
2021-12-22 00:00:00.000	12	3564 Waverley Valley Aged Care Glen Waverley	Aged Care
2021-10-29 00:00:00.000	12	3961 Heritage Water Gardens Aged Care Facility Sydenham	Aged Care
2021-11-26 00:00:00.000	12	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-12-09 00:00:00.000	12	Aurrum Aged Care Brunswick West	Aged Care
2021-11-18 00:00:00.000	12	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-08 00:00:00.000	12	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-07 00:00:00.000	12	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-12-27 00:00:00.000	12	3749 Rosebrook - McKenzie Aged Care Rosebud	Aged Care
2021-12-07 00:00:00.000	12	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-11-15 00:00:00.000	11	4282 Villa Maria Catholic Homes (VMCH) Wantirna At-Home Aged Care	Aged Care
2021-11-08 00:00:00.000	11	3035 Campbell Place Aged Care Glen Waverley	Aged Care
2021-12-27 00:00:00.000	11	3975 Aurrum Aged Care Brunswick	Aged Care
2021-10-28 00:00:00.000	11	3153 Sacred Heart Community St Kilda Tier 1A	Aged Care
2021-12-07 00:00:00.000	11	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-26 00:00:00.000	11	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-08 00:00:00.000	11	4574 Village Glen Aged Care ResidencesMornington	Aged Care
2021-10-27 00:00:00.000	11	4518 Regis Aged Care Fawkner	Aged Care
2021-11-26 00:00:00.000	11	Melton Willows Melton	Aged Care
2021-11-15 00:00:00.000	11	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-11-17 00:00:00.000	11	3364 Assisi Centre Aged Care Rosanna	Aged Care
2022-01-08 00:00:00.000	11	4314 Estia Health Altona Meadows	Aged Care
2021-11-10 00:00:00.000	11	4282 Villa Maria Catholic Homes (VMCH) Wantirna At-Home Aged Care Stud Road Wantirna	Aged Care
2021-12-18 00:00:00.000	11	Cardinia Waters Retirement Village Pakenham	Aged Care
2021-10-15 00:00:00.000	11	3563 3563 Embracia Aged Care Reservoir	Aged Care
2021-11-14 00:00:00.000	11	4282 Villa Maria Catholic Homes (VMCH) Wantirna At-Home Aged Care Stud Road Wantirna	Aged Care
2021-10-29 00:00:00.000	11	3153 Sacred Heart Community St Kilda Tier 1A	Aged Care
2021-11-25 00:00:00.000	11	Melton Willows Melton	Aged Care
2021-12-04 00:00:00.000	11	4574 Village Glen Aged Care ResidencesMornington	Aged Care
2021-12-26 00:00:00.000	11	3647 Aurrum Aged Care Reservoir	Aged Care
2021-11-02 00:00:00.000	11	3035 Campbell Place Aged Care Glen Waverley	Aged Care
2021-11-16 00:00:00.000	11	3364 Assisi Centre Aged Care Rosanna	Aged Care
2021-12-18 00:00:00.000	11	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-11-16 00:00:00.000	11	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-11-29 00:00:00.000	11	3939 Bupa Aged Care Eastwood	Aged Care
2021-12-19 00:00:00.000	11	3647 Aurrum Aged Care Reservoir	Aged Care
2021-11-07 00:00:00.000	11	3824 Estia Health South Morang	Aged Care
2021-11-22 00:00:00.000	11	3376 Royal Freemasons Coppin Centre Melbourne	Aged Care
2021-12-06 00:00:00.000	11	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-06 00:00:00.000	11	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-06 00:00:00.000	11	3939 Bupa Aged Care Eastwood	Aged Care
2021-12-05 00:00:00.000	11	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-17 00:00:00.000	11	3647 Aurrum Aged Care Reservoir	Aged Care
2021-12-24 00:00:00.000	11	3647 Aurrum Aged Care Reservoir	Aged Care
2021-12-15 00:00:00.000	11	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-28 00:00:00.000	11	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-10-08 00:00:00.000	11	3175 The Bays Aged Care Facility Hastings	Aged Care
2021-11-27 00:00:00.000	11	Melton Willows Melton	Aged Care
2021-12-16 00:00:00.000	11	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-23 00:00:00.000	11	3647 Aurrum Aged Care Reservoir	Aged Care
2021-12-13 00:00:00.000	11	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-14 00:00:00.000	11	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-11-24 00:00:00.000	11	Melton Willows Melton	Aged Care
2021-12-12 00:00:00.000	11	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-11-11 00:00:00.000	11	4282 Villa Maria Catholic Homes (VMCH) Wantirna At-Home Aged Care Stud Road Wantirna	Aged Care
2022-01-09 00:00:00.000	11	3433 HammondCare Caulfield Village Aged Care	Aged Care
2021-11-20 00:00:00.000	11	3376 Royal Freemasons Coppin Centre Melbourne	Aged Care
2021-11-21 00:00:00.000	11	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-12-08 00:00:00.000	11	3646 Mornington Bay Care Community MountMartha	Aged Care
2021-12-26 00:00:00.000	11	3749 Rosebrook - McKenzie Aged CareRosebud	Aged Care
2021-11-13 00:00:00.000	11	4282 Villa Maria Catholic Homes (VMCH) Wantirna At-Home Aged Care Stud Road Wantirna	Aged Care
2021-11-15 00:00:00.000	11	3622 Olivet Care Aged Care Services Ringwood	Aged Care
2021-12-09 00:00:00.000	11	Mornington Bay Care Community Mount Martha	Aged Care
2021-11-25 00:00:00.000	11	3376 Royal Freemasons Coppin Centre Melbourne	Aged Care
2021-11-23 00:00:00.000	11	3376 Royal Freemasons Coppin Centre Melbourne	Aged Care
2021-11-12 00:00:00.000	11	4282 Villa Maria Catholic Homes (VMCH) Wantirna At-Home Aged Care Stud Road Wantirna	Aged Care
2022-01-10 00:00:00.000	11	4314 Estia Health Altona Meadows	Aged Care
2021-10-06 00:00:00.000	11	3535 Opal Meadow Heights Aged Care Community Meadow Heights	Aged Care
2021-12-18 00:00:00.000	11	3647 Aurrum Aged Care Reservoir	Aged Care
2021-11-24 00:00:00.000	10	3376 Royal Freemasons Coppin Centre Melbourne	Aged Care
2021-10-11 00:00:00.000	10	3612 BlueCross Glengowrie	Aged Care
2021-12-20 00:00:00.000	10	3376 Royal Freemasons Coppin Centre Melbourne	Aged Care
2021-12-12 00:00:00.000	10	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-13 00:00:00.000	10	3564 Waverley Valley Aged Care Glen Waverley	Aged Care
2021-12-02 00:00:00.000	10	Village Glen Aged Care Residences Mornington	Aged Care
2021-11-26 00:00:00.000	10	3321 Rochester and Elmore District Health Service Yalunkan Aged Care Hostel Rochester	Aged Care
2021-12-11 00:00:00.000	10	Aurrum Aged Care Brunswick West	Aged Care
2021-11-23 00:00:00.000	10	Melton Willows Melton	Aged Care
2021-12-16 00:00:00.000	10	4574 Village Glen Aged Care ResidencesMornington	Aged Care
2021-11-10 00:00:00.000	10	3633 Lifeview Emerald Glades Aged Care Emerald	Aged Care
2021-12-15 00:00:00.000	10	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-14 00:00:00.000	10	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-11-12 00:00:00.000	10	3633 Lifeview Emerald Glades Aged Care Emerald	Aged Care
2021-12-06 00:00:00.000	10	3988 Kerala Manor Aged Care Diamond Creek	Aged Care
2021-11-09 00:00:00.000	10	3035 Campbell Place Aged Care Glen Waverley	Aged Care
2021-12-11 00:00:00.000	10	Village Glen Aged Care Residences Mornington	Aged Care
2021-11-22 00:00:00.000	10	Melton Willows Melton	Aged Care
2021-12-09 00:00:00.000	10	Village Glen Aged Care Residences Mornington	Aged Care
2021-12-01 00:00:00.000	10	3321 Rochester and Elmore District HealthService Yalunkan Aged Care Hostel Rochester	Aged Care
2021-12-04 00:00:00.000	10	3988 Kerala Manor Aged Care Diamond Creek	Aged Care
2021-12-04 00:00:00.000	10	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-05 00:00:00.000	10	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-05 00:00:00.000	10	3988 Kerala Manor Aged Care Diamond Creek	Aged Care
2021-11-28 00:00:00.000	10	Melton Willows Melton	Aged Care
2021-11-30 00:00:00.000	10	3988 Kerala Manor Aged Care Diamond Creek	Aged Care
2021-11-30 00:00:00.000	10	3321 Rochester and Elmore District Health Service Yalunkan Aged Care Hostel Rochester	Aged Care
2021-12-01 00:00:00.000	10	4574 Village Glen Aged Care ResidencesMornington	Aged Care
2021-12-02 00:00:00.000	10	Rochester and Elmore District Health Service Yalunkan Aged Care Hostel Rochester	Aged Care
2021-12-02 00:00:00.000	10	Kerala Manor Aged Care Diamond Creek	Aged Care
2021-11-29 00:00:00.000	10	Melton Willows Melton	Aged Care
2021-12-01 00:00:00.000	10	3988 Kerala Manor Aged Care Diamond Creek	Aged Care
2021-12-03 00:00:00.000	10	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-03 00:00:00.000	10	3988 Kerala Manor Aged Care Diamond Creek	Aged Care
2021-12-03 00:00:00.000	10	4574 Village Glen Aged Care ResidencesMornington	Aged Care
2022-01-06 00:00:00.000	10	3641 Calvary The Regent Mount Waverley	Aged Care
2021-11-06 00:00:00.000	10	3824 Estia Health South Morang	Aged Care
2021-11-17 00:00:00.000	10	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-22 00:00:00.000	10	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-24 00:00:00.000	10	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-19 00:00:00.000	10	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-11-11 00:00:00.000	10	3825 TLC Forest Lodge Residential Aged Care Frankston North	Aged Care
2021-11-10 00:00:00.000	10	TLC Forest Lodge Residential Aged Care Frankston North	Aged Care
2021-11-20 00:00:00.000	10	3323 Villa Maria Catholic Homes St Bernadette's Aged Care Sunshine North	Aged Care
2021-11-11 00:00:00.000	10	3633 Lifeview Emerald Glades Aged Care Emerald	Aged Care
2021-12-10 00:00:00.000	10	3975 Aurrum Aged Care Brunswick West	Aged Care
2021-12-10 00:00:00.000	10	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-17 00:00:00.000	10	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-30 00:00:00.000	10	3749 Rosebrook - McKenzie Aged Care Rosebud	Aged Care
2021-12-21 00:00:00.000	10	4574 Village Glen Aged Care ResidencesMornington	Aged Care
2021-12-23 00:00:00.000	10	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-12-20 00:00:00.000	10	4574 Village Glen Aged Care Residences Mornington	Aged Care
2021-10-07 00:00:00.000	9	3175 The Bays Aged Care Facility Hastings	Aged Care
2021-10-07 00:00:00.000	8	Allbright Manor Aged Care Croydon North Tier 1A	Aged Care
2021-10-06 00:00:00.000	8	3175 The Bays Aged Care Facility Hastings	Aged Care
2021-09-28 00:00:00.000	6	Anglicare Home Princes Hwy Dandenong	Aged Care
2021-10-05 00:00:00.000	6	3175 The Bays Aged Care Facility Hastings	Aged Care
2021-09-29 00:00:00.000	5	Anglicare Home Princes Hwy Dandenong	Aged Care
2021-10-05 00:00:00.000	5	Allbright Manor Aged Care Croydon North Tier 1A	Aged Care
2021-10-06 00:00:00.000	5	Allbright Manor Aged Care Croydon North Tier 1A	Aged Care
2021-09-10 00:00:00.000	3	New Home Worksite Mickleham	Aged Care
2021-09-01 00:00:00.000	3	Broadmeadows Aged Persons Mental Health Unit	Aged Care
2021-09-06 00:00:00.000	3	Broadmeadows Aged Persons Mental Health Unit	Aged Care
2021-09-06 00:00:00.000	3	New Home Worksite Mickleham	Aged Care
